0,0,0,-0.304932735426009,-0.031390134529148,-0.556053811659193,-0.134529147982063,-0.753363228699552,-0.282511210762332,-0.865470852017937,-0.417040358744395,-0.448430493273543,-0.376681614349776,-0.587443946188341,-0.587443946188341,-0.668161434977579,-0.708520179372197,-0.726457399103139,-0.816143497757848,-0.304932735426009,-0.461883408071749,-0.434977578475336,-0.690582959641256,-0.520179372197309,-0.838565022421525,-0.587443946188341,-0.964125560538117,-0.15695067264574,-0.511210762331839,-0.255605381165919,-0.739910313901345,-0.322869955156951,-0.89237668161435,-0.376681614349776,-1,-0.004484304932735,-0.538116591928251,-0.062780269058296,-0.73542600896861,-0.103139013452915,-0.847533632286996,-0.147982062780269,-0.937219730941704
0,0,0,-0.286324786324786,-0.012820512820513,-0.525641025641026,-0.106837606837607,-0.722222222222222,-0.243589743589744,-0.854700854700855,-0.354700854700855,-0.401709401709402,-0.371794871794872,-0.555555555555556,-0.572649572649573,-0.645299145299145,-0.692307692307692,-0.713675213675214,-0.790598290598291,-0.256410256410256,-0.461538461538462,-0.393162393162393,-0.696581196581196,-0.478632478632479,-0.841880341880342,-0.55982905982906,-0.965811965811966,-0.111111111111111,-0.508547008547009,-0.209401709401709,-0.743589743589744,-0.282051282051282,-0.893162393162393,-0.346153846153846,-1,0.034188034188034,-0.521367521367521,-0.017094017094017,-0.717948717948718,-0.064102564102564,-0.837606837606838,-0.115384615384615,-0.927350427350427
0,0,0,-0.281632653061224,-0.093877551020408,-0.530612244897959,-0.073469387755102,-0.738775510204082,-0.012244897959184,-0.910204081632653,0.016326530612245,-0.510204081632653,0.244897959183673,-0.759183673469388,0.444897959183674,-0.902040816326531,0.56734693877551,-1,0.661224489795918,-0.387755102040816,0.379591836734694,-0.63265306122449,0.640816326530612,-0.76734693877551,0.8,-0.86530612244898,0.918367346938775,-0.253061224489796,0.461224489795918,-0.453061224489796,0.706122448979592,-0.571428571428571,0.840816326530612,-0.653061224489796,0.938775510204082,-0.126530612244898,0.497959183673469,-0.26530612244898,0.689795918367347,-0.351020408163265,0.787755102040816,-0.428571428571429,0.861224489795918
0,0,0,-0.28,-0.036,-0.496,0.032,-0.684,0.128,-0.86,0.184,-0.408,0.324,-0.62,0.56,-0.74,0.696,-0.828,0.8,-0.26,0.42,-0.46,0.704,-0.572,0.872,-0.652,1,-0.132,0.476,-0.284,0.736,-0.384,0.88,-0.456,0.988,-0.024,0.488,-0.128,0.696,-0.2,0.808,-0.256,0.888
0,0,0,-0.278225806451613,0.004032258064516,-0.528225806451613,-0.040322580645161,-0.713709677419355,-0.056451612903226,-0.870967741935484,-0.036290322580645,-0.471774193548387,-0.42741935483871,-0.649193548387097,-0.608870967741936,-0.766129032258065,-0.713709677419355,-0.875,-0.806451612903226,-0.326612903225806,-0.508064516129032,-0.443548387096774,-0.741935483870968,-0.532258064516129,-0.870967741935484,-0.625,-0.983870967741936,-0.165322580645161,-0.524193548387097,-0.221774193548387,-0.741935483870968,-0.270161290322581,-0.879032258064516,-0.334677419354839,-1,0,-0.487903225806452,0,-0.657258064516129,-0.024193548387097,-0.766129032258065,-0.064516129032258,-0.866935483870968
0,0,0,-0.277533039647577,-0.066079295154185,-0.488986784140969,-0.193832599118943,-0.647577092511013,-0.343612334801762,-0.757709251101322,-0.458149779735683,-0.374449339207048,-0.392070484581498,-0.484581497797357,-0.607929515418502,-0.54625550660793,-0.744493392070485,-0.590308370044053,-0.859030837004405,-0.224669603524229,-0.458149779735683,-0.325991189427313,-0.691629955947137,-0.383259911894273,-0.85022026431718,-0.422907488986784,-0.986784140969163,-0.07488986784141,-0.488986784140969,-0.145374449339207,-0.718061674008811,-0.18942731277533,-0.876651982378855,-0.224669603524229,-1,0.070484581497797,-0.493392070484582,0.039647577092511,-0.682819383259912,0.013215859030837,-0.801762114537445,-0.008810572687225,-0.907488986784141
0,0,0,-0.272727272727273,0,-0.520979020979021,-0.034965034965035,-0.716783216783217,-0.045454545454546,-0.877622377622378,-0.010489510489511,-0.503496503496504,-0.391608391608392,-0.685314685314685,-0.552447552447552,-0.800699300699301,-0.646853146853147,-0.905594405594406,-0.744755244755245,-0.381118881118881,-0.486013986013986,-0.520979020979021,-0.699300699300699,-0.618881118881119,-0.839160839160839,-0.70979020979021,-0.972027972027972,-0.237762237762238,-0.517482517482518,-0.318181818181818,-0.734265734265734,-0.384615384615385,-0.874125874125874,-0.454545454545455,-1,-0.076923076923077,-0.496503496503497,-0.05944055944056,-0.667832167832168,-0.048951048951049,-0.786713286713287,-0.048951048951049,-0.898601398601399
0,0,0,-0.272727272727273,0.022038567493113,-0.539944903581267,-0.008264462809917,-0.757575757575758,-0.016528925619835,-0.914600550964187,-0.011019283746557,-0.487603305785124,-0.40495867768595,-0.666666666666667,-0.589531680440771,-0.771349862258953,-0.696969696969697,-0.856749311294766,-0.793388429752066,-0.363636363636364,-0.490358126721763,-0.506887052341598,-0.724517906336088,-0.608815426997245,-0.870523415977961,-0.699724517906336,-1,-0.223140495867769,-0.517906336088154,-0.305785123966942,-0.738292011019284,-0.369146005509642,-0.878787878787879,-0.432506887052342,-1,-0.066115702479339,-0.49862258953168,-0.074380165289256,-0.666666666666667,-0.096418732782369,-0.779614325068871,-0.12396694214876,-0.881542699724518
0,0,0,-0.272357723577236,-0.036585365853659,-0.504065040650406,-0.142276422764228,-0.67479674796748,-0.272357723577236,-0.804878048780488,-0.378048780487805,-0.361788617886179,-0.414634146341463,-0.479674796747968,-0.605691056910569,-0.548780487804878,-0.727642276422764,-0.605691056910569,-0.833333333333333,-0.211382113821138,-0.483739837398374,-0.308943089430894,-0.711382113821138,-0.378048780487805,-0.857723577235772,-0.434959349593496,-0.983739837398374,-0.069105691056911,-0.516260162601626,-0.134146341463415,-0.739837398373984,-0.186991869918699,-0.882113821138211,-0.239837398373984,-1,0.08130081300813,-0.51219512195122,0.052845528455285,-0.703252032520325,0.020325203252033,-0.821138211382114,-0.020325203252033,-0.926829268292683
0,0,0,-0.269021739130435,0.013586956521739,-0.521739130434783,-0.03804347826087,-0.714673913043478,-0.070652173913044,-0.855978260869565,-0.059782608695652,-0.47554347826087,-0.418478260869565,-0.641304347826087,-0.614130434782609,-0.744565217391304,-0.722826086956522,-0.831521739130435,-0.823369565217391,-0.347826086956522,-0.494565217391304,-0.470108695652174,-0.730978260869565,-0.559782608695652,-0.869565217391304,-0.638586956521739,-0.989130434782608,-0.209239130434783,-0.513586956521739,-0.277173913043478,-0.741847826086956,-0.334239130434783,-0.880434782608696,-0.388586956521739,-1,-0.057065217391304,-0.489130434782609,-0.065217391304348,-0.665760869565217,-0.078804347826087,-0.782608695652174,-0.10054347826087,-0.888586956521739
